"Year","ratio","sst","sst1","sst2","F_CODE"
2009,1.72222222222222,0.675320007527868,0.832770061989625,0.937292824188868,"27.7.a"
2010,1.72222222222222,0.343672789633274,0.963318170358737,0.660424110790094,"27.7.a"
2011,1.70588235294118,0.576247551995847,0.409667070334156,0.668673542949061,"27.7.a"
2012,1.76470588235294,0.4568833735668,0.542132311190168,0.548727513601383,"27.7.a"
2013,1.70588235294118,0.320569269359112,0.440430894998523,0.582603719085455,"27.7.a"
2014,1.57894736842105,1.0226738082452,0.776387182840457,0.901512478788694,"27.7.a"
2015,1.94117647058824,0.50897687394172,-0.189662312933554,0.395152086702486,"27.7.a"
2016,1.875,0.801700280358394,0.190704734840741,0.778805024921894,"27.7.a"
2018,2.13333333333333,0.593146328503887,-0.059097980769972,0.195737689112624,"27.7.a"
2019,2.26666666666667,0.974642702274852,0.5031314259395,0.813161591688792,"27.7.a"
2020,2,NA,NA,NA,"27.7.a"
2003,2.4,0.775719456374645,0.935916925883955,0.982060424983501,"27.7.b"
2004,1.93333333333333,0.550157207995653,0.797469603932566,0.849695245424906,"27.7.b"
2005,1.77272727272727,0.649386620769898,0.753292505111959,0.732457521061103,"27.7.b"
2006,2.1,0.777748934303721,0.854637369927433,0.782734407732884,"27.7.b"
2007,2.5,0.987140564868847,1.1072297733691,0.919830816487471,"27.7.b"
2008,1.76190476190476,0.441659627404685,0.655878704765605,0.844382150719563,"27.7.b"
2009,2.26315789473684,0.422697588490943,0.675320007527868,0.832770061989625,"27.7.b"
2010,2,0.403680211864412,0.343672789633274,0.963318170358737,"27.7.b"
2011,2.15789473684211,0.177327992549787,0.576247551995847,0.409667070334156,"27.7.b"
2012,2.05555555555556,0.194898144652446,0.4568833735668,0.542132311190168,"27.7.b"
2013,2.15789473684211,0.297051940113306,0.320569269359112,0.440430894998523,"27.7.b"
2014,2.1,0.717548535671085,1.0226738082452,0.776387182840457,"27.7.b"
2015,2.22222222222222,0.225249839636187,0.50897687394172,-0.189662312933554,"27.7.b"
2016,2.11764705882353,0.592365529077748,0.801700280358394,0.190704734840741,"27.7.b"
2017,2.05882352941176,0.531331197513888,0.87928069403602,0.536294531077147,"27.7.b"
2018,2.21052631578947,0.513124635598312,0.593146328503887,-0.059097980769972,"27.7.b"
2019,2.21052631578947,0.749246400625755,0.974642702274852,0.5031314259395,"27.7.b"
2020,2.05263157894737,NA,NA,NA,"27.7.b"
2001,2,0.707869031311323,0.529941950459033,0.589008711485399,"27.7.c"
2002,1.71428571428571,0.565512581417958,0.605189321562648,0.868858368860351,"27.7.c"
2003,2,0.713914934545755,0.775719456374645,0.935916925883955,"27.7.c"
2004,2.08333333333333,0.459964747074991,0.550157207995653,0.797469603932566,"27.7.c"
2005,2,0.857533718148867,0.649386620769898,0.753292505111959,"27.7.c"
2006,2.16666666666667,0.862378171334664,0.777748934303721,0.854637369927433,"27.7.c"
2007,2.14285714285714,1.0973626623551,0.987140564868847,1.1072297733691,"27.7.c"
2008,2,0.684453062014654,0.441659627404685,0.655878704765605,"27.7.c"
2009,2.27272727272727,0.47656466687719,0.422697588490943,0.675320007527868,"27.7.c"
2010,2.41666666666667,0.739313084632158,0.403680211864412,0.343672789633274,"27.7.c"
2011,1.92307692307692,0.157966575895747,0.177327992549787,0.576247551995847,"27.7.c"
2012,1.92307692307692,0.275462864199653,0.194898144652446,0.4568833735668,"27.7.c"
2013,2.16666666666667,0.577280268693964,0.297051940113306,0.320569269359112,"27.7.c"
2014,2.14285714285714,0.408052567237367,0.717548535671085,1.0226738082452,"27.7.c"
2015,2.16666666666667,-0.0172082561378678,0.225249839636187,0.50897687394172,"27.7.c"
2016,2.07692307692308,0.418483887799084,0.592365529077748,0.801700280358394,"27.7.c"
2017,2.07692307692308,0.497288855879257,0.531331197513888,0.87928069403602,"27.7.c"
2018,2,0.356101718886445,0.513124635598312,0.593146328503887,"27.7.c"
2019,2.66666666666667,0.55348558894669,0.749246400625755,0.974642702274852,"27.7.c"
2020,2.14285714285714,NA,NA,NA,"27.7.c"
1988,4.28571428571429,0.224726589551816,-0.18820791207448,-0.105278848204762,"27.7.d"
1989,3.625,1.08019358303511,0.561609340055535,0.744261581605921,"27.7.d"
1990,4.57142857142857,1.02327184190014,0.290699480411907,0.52086507063359,"27.7.d"
1991,3.11111111111111,0.0375556195154786,0.0839244126497457,0.0495534454627583,"27.7.d"
1992,5,0.373077312329163,-0.156545512999098,0.0156170977279544,"27.7.d"
1993,4,0.135520010410498,-0.00992598819235961,0.00958084749678771,"27.7.d"
1994,3.625,0.588399738927061,-0.206273791613057,-0.101817458247145,"27.7.d"
1995,4.42857142857143,0.995507111152013,0.608778224481891,0.777025249010573,"27.7.d"
1996,5,0.0016543179905663,0.30489157885313,0.335379985937228,"27.7.d"
1997,4.71428571428571,0.7132196930858,0.839987318962812,0.79764590288202,"27.7.d"
1998,5,1.03641893869887,0.498276150474946,0.560481336899102,"27.7.d"
1999,4,1.44673832831904,0.457300074864179,0.578489602232973,"27.7.d"
2000,4.42857142857143,0.997077055430661,0.241787256556563,0.170226317519943,"27.7.d"
2001,4,1.12461930482338,0.707869031311323,0.529941950459033,"27.7.d"
2002,5,1.41276624829819,0.565512581417958,0.605189321562648,"27.7.d"
2003,4.125,1.450963110663,0.713914934545755,0.775719456374645,"27.7.d"
2004,4.85714285714286,1.21334434238573,0.459964747074991,0.550157207995653,"27.7.d"
2005,4.25,1.14885166939348,0.857533718148867,0.649386620769898,"27.7.d"
2006,5.66666666666667,1.28858540067449,0.862378171334664,0.777748934303721,"27.7.d"
2007,5,1.49208046014731,1.0973626623551,0.987140564868847,"27.7.d"
2008,3.7,0.993411976921683,0.684453062014654,0.441659627404685,"27.7.d"
2009,4.125,0.905481125460938,0.47656466687719,0.422697588490943,"27.7.d"
2010,3.66666666666667,0.392891005224859,0.739313084632158,0.403680211864412,"27.7.d"
2011,3.8,1.10703475059321,0.157966575895747,0.177327992549787,"27.7.d"
2012,2.91666666666667,0.775562165887095,0.275462864199653,0.194898144652446,"27.7.d"
2013,4.625,0.47199498830984,0.577280268693964,0.297051940113306,"27.7.d"
2014,2.46666666666667,1.83537036180496,0.408052567237367,0.717548535671085,"27.7.d"
2015,3.25,1.11930405364061,-0.0172082561378678,0.225249839636187,"27.7.d"
2016,3.66666666666667,1.33611864006768,0.418483887799084,0.592365529077748,"27.7.d"
2017,3.07142857142857,1.34678558679298,0.497288855879257,0.531331197513888,"27.7.d"
2018,3.41666666666667,1.28192798265566,0.356101718886445,0.513124635598312,"27.7.d"
2019,3.41666666666667,1.48515275803705,0.55348558894669,0.749246400625755,"27.7.d"
2020,2.92857142857143,NA,NA,NA,"27.7.d"
1997,1.86666666666667,0.791476147249341,0.786621518019173,0.77529101461793,"27.7.g"
1998,2,0.680119682724277,0.725144158841835,0.725723930013677,"27.7.g"
1999,2.375,0.703984211509426,0.778202289301488,0.798498647753149,"27.7.g"
2000,1.8125,0.268185988689462,0.388202106787099,0.399401440595587,"27.7.g"
2001,2.11764705882353,0.563005130427579,0.635059699623121,0.698963012701521,"27.7.g"
2002,2.11764705882353,0.559440012400349,0.773421912143628,0.738642510026693,"27.7.g"
2003,2,0.863056975106398,0.943897189779414,0.980468338665863,"27.7.g"
2004,2.28571428571429,0.665095918501417,0.767030705594354,0.747485968284309,"27.7.g"
2005,2.375,0.738986187924941,0.823593223260509,0.798798993074646,"27.7.g"
2006,1.95,0.883379520848393,0.91113353251583,0.913723228033632,"27.7.g"
2007,2.4,0.924980079134305,1.09815342062049,1.07580558598662,"27.7.g"
2008,2.10526315789474,0.442447922735785,0.546327963523153,0.559291864318463,"27.7.g"
2009,1.78947368421053,0.512214766194423,0.569915730713142,0.556417756558706,"27.7.g"
2010,2.4,0.391079987709721,0.339230497885082,0.296585587629427,"27.7.g"
2011,2.4375,0.449929661505545,0.592383474991139,0.670947403996252,"27.7.g"
2012,2.4375,0.357106610201299,0.451125655737188,0.509986795019358,"27.7.g"
2013,2.30769230769231,0.407960974921783,0.36044947637452,0.401113021342705,"27.7.g"
2014,2.53846153846154,0.948312790753941,1.08039322433372,1.16027410157646,"27.7.g"
2015,2.3125,0.442700135676811,0.564161947100527,0.645113497739658,"27.7.g"
2016,2.17647058823529,0.792750580236316,0.826231734206279,0.849487173991899,"27.7.g"
2018,2.29411764705882,0.710027916667362,0.798449841017524,0.816991951316595,"27.7.g"
2019,2.4,0.793850347089271,0.940429212111566,0.934281974875679,"27.7.g"
2020,2.46666666666667,NA,NA,NA,"27.7.g"
1997,2.08333333333333,0.777012716978788,0.791476147249341,0.786621518019173,"27.7.h"
1998,3.33333333333333,0.69071777847906,0.680119682724277,0.725144158841835,"27.7.h"
1999,2.16666666666667,0.721052293976148,0.703984211509426,0.778202289301488,"27.7.h"
2000,2.27272727272727,0.306291899333398,0.268185988689462,0.388202106787099,"27.7.h"
2001,2.35714285714286,0.695693174997965,0.563005130427579,0.635059699623121,"27.7.h"
2002,2.72727272727273,0.518526510645946,0.559440012400349,0.773421912143628,"27.7.h"
2003,2.26666666666667,0.970932722091675,0.863056975106398,0.943897189779414,"27.7.h"
2004,2.38461538461538,0.720322022835414,0.665095918501417,0.767030705594354,"27.7.h"
2005,2.46153846153846,0.899876063068708,0.738986187924941,0.823593223260509,"27.7.h"
2006,2,1.00772370149692,0.883379520848393,0.91113353251583,"27.7.h"
2007,2.38461538461538,0.844315541287263,0.924980079134305,1.09815342062049,"27.7.h"
2008,2.2,0.563004140276462,0.442447922735785,0.546327963523153,"27.7.h"
2009,2.46153846153846,0.621079993744691,0.512214766194423,0.569915730713142,"27.7.h"
2010,3.625,0.647097235545516,0.391079987709721,0.339230497885082,"27.7.h"
2011,2.2,0.717081311934938,0.449929661505545,0.592383474991139,"27.7.h"
2012,2.66666666666667,0.531454360112548,0.357106610201299,0.451125655737188,"27.7.h"
2013,2.69230769230769,0.70224434013168,0.407960974921783,0.36044947637452,"27.7.h"
2014,2.38461538461538,1.07467072705428,0.948312790753941,1.08039322433372,"27.7.h"
2015,3,0.560707306178908,0.442700135676811,0.564161947100527,"27.7.h"
2016,2,0.852399386465549,0.792750580236316,0.826231734206279,"27.7.h"
2018,2.35714285714286,0.811648226653536,0.710027916667362,0.798449841017524,"27.7.h"
2019,2.75,0.710521121198932,0.793850347089271,0.940429212111566,"27.7.h"
2020,3.09090909090909,NA,NA,NA,"27.7.h"
1997,2.07142857142857,0.781992917569975,0.777012716978788,0.791476147249341,"27.7.j"
1998,2.15384615384615,0.627275731724997,0.69071777847906,0.680119682724277,"27.7.j"
1999,2,0.601286261032025,0.721052293976148,0.703984211509426,"27.7.j"
2000,2.58333333333333,0.203064306406304,0.306291899333398,0.268185988689462,"27.7.j"
