"Year","ratio","sst","sst1","sst2","F_CODE"
1991,3.11111111111111,0.0375556195154786,1.02327184190014,1.08019358303511,"27.7.d"
1992,5,0.373077312329163,0.0375556195154786,1.02327184190014,"27.7.d"
1993,4,0.135520010410498,0.373077312329163,0.0375556195154786,"27.7.d"
1994,3.625,0.588399738927061,0.135520010410498,0.373077312329163,"27.7.d"
1995,4.42857142857143,0.995507111152013,0.588399738927061,0.135520010410498,"27.7.d"
1996,5,0.0016543179905663,0.995507111152013,0.588399738927061,"27.7.d"
1997,4.71428571428571,0.7132196930858,0.0016543179905663,0.995507111152013,"27.7.d"
1998,5,1.03641893869887,0.7132196930858,0.0016543179905663,"27.7.d"
1999,4,1.44673832831904,1.03641893869887,0.7132196930858,"27.7.d"
2000,4.42857142857143,0.997077055430661,1.44673832831904,1.03641893869887,"27.7.d"
2001,4,1.12461930482338,0.997077055430661,1.44673832831904,"27.7.d"
2002,5,1.41276624829819,1.12461930482338,0.997077055430661,"27.7.d"
2003,4.125,1.450963110663,1.41276624829819,1.12461930482338,"27.7.d"
2004,4.85714285714286,1.21334434238573,1.450963110663,1.41276624829819,"27.7.d"
2005,4.25,1.14885166939348,1.21334434238573,1.450963110663,"27.7.d"
2006,5.66666666666667,1.28858540067449,1.14885166939348,1.21334434238573,"27.7.d"
2007,5,1.49208046014731,1.28858540067449,1.14885166939348,"27.7.d"
2008,3.7,0.993411976921683,1.49208046014731,1.28858540067449,"27.7.d"
2009,4.125,0.905481125460938,0.993411976921683,1.49208046014731,"27.7.d"
2010,3.66666666666667,0.392891005224859,0.905481125460938,0.993411976921683,"27.7.d"
2011,3.8,1.10703475059321,0.392891005224859,0.905481125460938,"27.7.d"
2012,2.91666666666667,0.775562165887095,1.10703475059321,0.392891005224859,"27.7.d"
2013,4.625,0.47199498830984,0.775562165887095,1.10703475059321,"27.7.d"
2014,2.46666666666667,1.83537036180496,0.47199498830984,0.775562165887095,"27.7.d"
2015,3.25,1.11930405364061,1.83537036180496,0.47199498830984,"27.7.d"
2016,3.66666666666667,1.33611864006768,1.11930405364061,1.83537036180496,"27.7.d"
2017,3.07142857142857,1.34678558679298,1.33611864006768,1.11930405364061,"27.7.d"
2018,3.41666666666667,1.28192798265566,1.34678558679298,1.33611864006768,"27.7.d"
2019,3.41666666666667,1.48515275803705,1.28192798265566,1.34678558679298,"27.7.d"
2020,2.92857142857143,1.53713144237796,1.48515275803705,1.28192798265566,"27.7.d"
1997,1.86666666666667,0.791476147249341,0.370686653535813,0.816545528359711,"27.7.g"
1998,2,0.680119682724277,0.791476147249341,0.370686653535813,"27.7.g"
1999,2.375,0.703984211509426,0.680119682724277,0.791476147249341,"27.7.g"
2000,1.8125,0.268185988689462,0.703984211509426,0.680119682724277,"27.7.g"
2001,2.11764705882353,0.563005130427579,0.268185988689462,0.703984211509426,"27.7.g"
2002,2.11764705882353,0.559440012400349,0.563005130427579,0.268185988689462,"27.7.g"
2003,2,0.863056975106398,0.559440012400349,0.563005130427579,"27.7.g"
2004,2.28571428571429,0.665095918501417,0.863056975106398,0.559440012400349,"27.7.g"
2005,2.375,0.738986187924941,0.665095918501417,0.863056975106398,"27.7.g"
2006,1.95,0.883379520848393,0.738986187924941,0.665095918501417,"27.7.g"
2007,2.4,0.924980079134305,0.883379520848393,0.738986187924941,"27.7.g"
2008,2.10526315789474,0.442447922735785,0.924980079134305,0.883379520848393,"27.7.g"
2009,1.78947368421053,0.512214766194423,0.442447922735785,0.924980079134305,"27.7.g"
2010,2.4,0.391079987709721,0.512214766194423,0.442447922735785,"27.7.g"
2011,2.4375,0.449929661505545,0.391079987709721,0.512214766194423,"27.7.g"
2012,2.4375,0.357106610201299,0.449929661505545,0.391079987709721,"27.7.g"
2013,2.30769230769231,0.407960974921783,0.357106610201299,0.449929661505545,"27.7.g"
2014,2.53846153846154,0.948312790753941,0.407960974921783,0.357106610201299,"27.7.g"
2015,2.3125,0.442700135676811,0.948312790753941,0.407960974921783,"27.7.g"
2016,2.17647058823529,0.792750580236316,0.442700135676811,0.948312790753941,"27.7.g"
2018,2.29411764705882,0.710027916667362,0.721399894294639,0.792750580236316,"27.7.g"
2019,2.4,0.793850347089271,0.710027916667362,0.721399894294639,"27.7.g"
2020,2.46666666666667,0.578291761999329,0.793850347089271,0.710027916667362,"27.7.g"
1997,2.08333333333333,0.777012716978788,0.387896141037345,0.749590302507083,"27.7.h"
1998,3.33333333333333,0.69071777847906,0.777012716978788,0.387896141037345,"27.7.h"
1999,2.16666666666667,0.721052293976148,0.69071777847906,0.777012716978788,"27.7.h"
2000,2.27272727272727,0.306291899333398,0.721052293976148,0.69071777847906,"27.7.h"
2001,2.35714285714286,0.695693174997965,0.306291899333398,0.721052293976148,"27.7.h"
2002,2.72727272727273,0.518526510645946,0.695693174997965,0.306291899333398,"27.7.h"
2003,2.26666666666667,0.970932722091675,0.518526510645946,0.695693174997965,"27.7.h"
2004,2.38461538461538,0.720322022835414,0.970932722091675,0.518526510645946,"27.7.h"
2005,2.46153846153846,0.899876063068708,0.720322022835414,0.970932722091675,"27.7.h"
2006,2,1.00772370149692,0.899876063068708,0.720322022835414,"27.7.h"
2007,2.38461538461538,0.844315541287263,1.00772370149692,0.899876063068708,"27.7.h"
2008,2.2,0.563004140276462,0.844315541287263,1.00772370149692,"27.7.h"
2009,2.46153846153846,0.621079993744691,0.563004140276462,0.844315541287263,"27.7.h"
2010,3.625,0.647097235545516,0.621079993744691,0.563004140276462,"27.7.h"
2011,2.2,0.717081311934938,0.647097235545516,0.621079993744691,"27.7.h"
2012,2.66666666666667,0.531454360112548,0.717081311934938,0.647097235545516,"27.7.h"
2013,2.69230769230769,0.70224434013168,0.531454360112548,0.717081311934938,"27.7.h"
2014,2.38461538461538,1.07467072705428,0.70224434013168,0.531454360112548,"27.7.h"
2015,3,0.560707306178908,1.07467072705428,0.70224434013168,"27.7.h"
2016,2,0.852399386465549,0.560707306178908,1.07467072705428,"27.7.h"
2018,2.35714285714286,0.811648226653536,0.81338465710481,0.852399386465549,"27.7.h"
2019,2.75,0.710521121198932,0.811648226653536,0.81338465710481,"27.7.h"
2020,3.09090909090909,0.563145726919174,0.710521121198932,0.811648226653536,"27.7.h"
1997,2.07142857142857,0.781992917569975,0.35706271683254,0.779692696795488,"27.7.j"
1998,2.15384615384615,0.627275731724997,0.781992917569975,0.35706271683254,"27.7.j"
1999,2,0.601286261032025,0.627275731724997,0.781992917569975,"27.7.j"
2000,2.58333333333333,0.203064306406304,0.601286261032025,0.627275731724997,"27.7.j"
2001,2.06666666666667,0.598483998871719,0.203064306406304,0.601286261032025,"27.7.j"
2002,2.69230769230769,0.55570755371203,0.598483998871719,0.203064306406304,"27.7.j"
2003,2.35714285714286,0.813073119769494,0.55570755371203,0.598483998871719,"27.7.j"
2004,2.58333333333333,0.599852271998922,0.813073119769494,0.55570755371203,"27.7.j"
2005,2.8,0.767100555822253,0.599852271998922,0.813073119769494,"27.7.j"
2006,2.66666666666667,0.855873020055393,0.767100555822253,0.599852271998922,"27.7.j"
2007,2.75,0.938214696633319,0.855873020055393,0.767100555822253,"27.7.j"
2008,2.23076923076923,0.497564895466591,0.938214696633319,0.855873020055393,"27.7.j"
2009,2,0.465354413880656,0.497564895466591,0.938214696633319,"27.7.j"
2010,2.30769230769231,0.520118574922284,0.465354413880656,0.497564895466591,"27.7.j"
2011,2.21428571428571,0.354242209849569,0.520118574922284,0.465354413880656,"27.7.j"
2012,2.61538461538462,0.315471146643783,0.354242209849569,0.520118574922284,"27.7.j"
2013,1.93333333333333,0.482231208433708,0.315471146643783,0.354242209849569,"27.7.j"
2014,2.07692307692308,0.788225411670282,0.482231208433708,0.315471146643783,"27.7.j"
2015,1.86666666666667,0.30677382927388,0.788225411670282,0.482231208433708,"27.7.j"
2016,2.23076923076923,0.643853245303035,0.30677382927388,0.788225411670282,"27.7.j"
2018,1.64705882352941,0.583719940778489,0.619813354763513,0.643853245303035,"27.7.j"
2019,2.15384615384615,0.686334547276298,0.583719940778489,0.619813354763513,"27.7.j"
2020,2.41666666666667,0.42862645497856,0.686334547276298,0.583719940778489,"27.7.j"
2001,2,0.707869031311323,0.241787256556563,0.457300074864179,"27.7.k"
2002,2.42857142857143,0.565512581417958,0.707869031311323,0.241787256556563,"27.7.k"
2003,2.42857142857143,0.713914934545755,0.565512581417958,0.707869031311323,"27.7.k"
2004,3.2,0.459964747074991,0.713914934545755,0.565512581417958,"27.7.k"
2005,4.75,0.857533718148867,0.459964747074991,0.713914934545755,"27.7.k"
2006,4.5,0.862378171334664,0.857533718148867,0.459964747074991,"27.7.k"
2007,4,1.0973626623551,0.862378171334664,0.857533718148867,"27.7.k"
2008,3.8,0.684453062014654,1.0973626623551,0.862378171334664,"27.7.k"
2009,2.5,0.47656466687719,0.684453062014654,1.0973626623551,"27.7.k"
2010,4,0.739313084632158,0.47656466687719,0.684453062014654,"27.7.k"
2011,3.16666666666667,0.157966575895747,0.739313084632158,0.47656466687719,"27.7.k"
2012,5.66666666666667,0.275462864199653,0.157966575895747,0.739313084632158,"27.7.k"
2013,3.6,0.577280268693964,0.275462864199653,0.157966575895747,"27.7.k"
2014,3.25,0.408052567237367,0.577280268693964,0.275462864199653,"27.7.k"
2015,3.8,-0.0172082561378678,0.408052567237367,0.577280268693964,"27.7.k"
2016,2.5,0.418483887799084,-0.0172082561378678,0.408052567237367,"27.7.k"
2017,2.42857142857143,0.497288855879257,0.418483887799084,-0.0172082561378678,"27.7.k"
2018,2.22222222222222,0.356101718886445,0.497288855879257,0.418483887799084,"27.7.k"
2019,3.66666666666667,0.55348558894669,0.356101718886445,0.497288855879257,"27.7.k"
2020,3.66666666666667,0.247939745585124,0.55348558894669,0.356101718886445,"27.7.k"
1997,3.76923076923077,0.741299504414201,0.286036745334665,0.77020954589049,"27.8.a"
1998,4,0.727463243529201,0.741299504414201,0.286036745334665,"27.8.a"
1999,4.88888888888889,0.859387723108133,0.727463243529201,0.741299504414201,"27.8.a"
2000,3.66666666666667,0.432999442021052,0.859387723108133,0.727463243529201,"27.8.a"
2001,4.16666666666667,0.890672951936722,0.432999442021052,0.859387723108133,"27.8.a"
2002,4.90909090909091,0.63430430367589,0.890672951936722,0.432999442021052,"27.8.a"
2003,3.75,1.09018178532521,0.63430430367589,0.890672951936722,"27.8.a"
2004,4.41666666666667,0.688851756354173,1.09018178532521,0.63430430367589,"27.8.a"
2005,4.33333333333333,0.724416302517056,0.688851756354173,1.09018178532521,"27.8.a"
2006,4.45454545454545,0.921492314587037,0.724416302517056,0.688851756354173,"27.8.a"
2007,5.1,1.00876208208501,0.921492314587037,0.724416302517056,"27.8.a"
2008,4.72727272727273,0.598183566704392,1.00876208208501,0.921492314587037,"27.8.a"
2009,4.07692307692308,0.515923834095399,0.598183566704392,1.00876208208501,"27.8.a"
2010,3.76923076923077,0.168650856862466,0.515923834095399,0.598183566704392,"27.8.a"
2011,4.66666666666667,0.906639191011588,0.168650856862466,0.515923834095399,"27.8.a"
2012,5.75,0.686570212865869,0.906639191011588,0.168650856862466,"27.8.a"
2013,4.06666666666667,0.523103656247258,0.686570212865869,0.906639191011588,"27.8.a"
2014,4.63636363636364,1.39991673330466,0.523103656247258,0.686570212865869,"27.8.a"
2015,3.92857142857143,0.887968149657051,1.39991673330466,0.523103656247258,"27.8.a"
2016,4.63636363636364,0.919253493348757,0.887968149657051,1.39991673330466,"27.8.a"
2017,7.5,0.964366886764765,0.919253493348757,0.887968149657051,"27.8.a"
2018,4.45454545454545,0.872618282213807,0.964366886764765,0.919253493348757,"27.8.a"
2019,5.09090909090909,0.915840263168017,0.872618282213807,0.964366886764765,"27.8.a"
2020,5.4,1.03111053506533,0.915840263168017,0.872618282213807,"27.8.a"
1997,51,0.878371939994395,0.330468780050675,0.740334436918298,"27.8.b"
1998,16.6666666666667,0.840400259010494,0.878371939994395,0.330468780050675,"27.8.b"
1999,12.75,0.882051124547919,0.840400259010494,0.878371939994395,"27.8.b"
2000,12,0.593672823160887,0.882051124547919,0.840400259010494,"27.8.b"
2001,12,1.05058014517029,0.593672823160887,0.882051124547919,"27.8.b"
2002,9.8,0.712204642904301,1.05058014517029,0.593672823160887,"27.8.b"
2003,13,1.32289060701927,0.712204642904301,1.05058014517029,"27.8.b"
2004,11.5,0.480256355367601,1.32289060701927,0.712204642904301,"27.8.b"
2005,13.6666666666667,0.896645791518191,0.480256355367601,1.32289060701927,"27.8.b"
2006,9.8,1.23702944132189,0.896645791518191,0.480256355367601,"27.8.b"
2007,7,0.969793293314676,1.23702944132189,0.896645791518191,"27.8.b"
2008,12.75,0.741872518944244,0.969793293314676,1.23702944132189,"27.8.b"
2009,22,0.699807254907985,0.741872518944244,0.969793293314676,"27.8.b"
2010,15.3333333333333,0.473787930328399,0.699807254907985,0.741872518944244,"27.8.b"
2011,13.6666666666667,1.18580984820922,0.473787930328399,0.699807254907985,"27.8.b"
2012,11.75,0.874699815176427,1.18580984820922,0.473787930328399,"27.8.b"
2013,12.5,0.703527165887256,0.874699815176427,1.18580984820922,"27.8.b"
2014,9.2,1.41916467870275,0.703527165887256,0.874699815176427,"27.8.b"
2015,49,1.03949955819796,1.41916467870275,0.703527165887256,"27.8.b"
2016,16,1.15859011063973,1.03949955819796,1.41916467870275,"27.8.b"
2017,39,0.996905740971367,1.15859011063973,1.03949955819796,"27.8.b"
2018,7.42857142857143,1.06887187622488,0.996905740971367,1.15859011063973,"27.8.b"
2019,10.8,1.06214800725381,1.06887187622488,0.996905740971367,"27.8.b"
2020,9.8,0.832446708964805,1.06214800725381,1.06887187622488,"27.8.b"
2001,13.5,0.710263748549753,0.53537976814227,0.691883680100242,"27.8.c"
2002,54,0.540051869427164,0.710263748549753,0.53537976814227,"27.8.c"
2003,50,1.07141371257603,0.540051869427164,0.710263748549753,"27.8.c"
2004,17.6666666666667,0.54380374836425,1.07141371257603,0.540051869427164,"27.8.c"
2005,13.5,0.864295269673069,0.54380374836425,1.07141371257603,"27.8.c"
2006,13.25,1.21597370132804,0.864295269673069,0.54380374836425,"27.8.c"
2007,13,0.746771266476976,1.21597370132804,0.864295269673069,"27.8.c"
2008,25,0.796303109369344,0.746771266476976,1.21597370132804,"27.8.c"
2009,17,0.645150575890309,0.796303109369344,0.746771266476976,"27.8.c"
2010,10.2,0.688413310899503,0.645150575890309,0.796303109369344,"27.8.c"
2011,16.6666666666667,1.0490671924005,0.688413310899503,0.645150575890309,"27.8.c"
2012,52,0.8298608466155,1.0490671924005,0.688413310899503,"27.8.c"
2013,18,0.628575773081846,0.8298608466155,1.0490671924005,"27.8.c"
2014,13.5,1.10722926879923,0.628575773081846,0.8298608466155,"27.8.c"
2015,15.6666666666667,0.890605649807387,1.10722926879923,0.628575773081846,"27.8.c"
2016,12.25,1.01812825931443,0.890605649807387,1.10722926879923,"27.8.c"
2017,12.5,1.10559943483935,1.01812825931443,0.890605649807387,"27.8.c"
2018,17,0.698158802671565,1.10559943483935,1.01812825931443,"27.8.c"
2019,99,0.801077855233517,0.698158802671565,1.10559943483935,"27.8.c"
2020,99,0.778731942797701,0.801077855233517,0.698158802671565,"27.8.c"
1997,6,0.777012716978788,0.387896141037345,0.749590302507083,"27.8.d"
1998,18,0.69071777847906,0.777012716978788,0.387896141037345,"27.8.d"
1999,10,0.721052293976148,0.69071777847906,0.777012716978788,"27.8.d"
2000,99,0.306291899333398,0.721052293976148,0.69071777847906,"27.8.d"
2001,99,0.695693174997965,0.306291899333398,0.721052293976148,"27.8.d"
2002,10.5,0.518526510645946,0.695693174997965,0.306291899333398,"27.8.d"
2003,17,0.970932722091675,0.518526510645946,0.695693174997965,"27.8.d"
2004,23,0.720322022835414,0.970932722091675,0.518526510645946,"27.8.d"
2005,99,0.899876063068708,0.720322022835414,0.970932722091675,"27.8.d"
2006,10,1.00772370149692,0.899876063068708,0.720322022835414,"27.8.d"
2007,4.2,0.844315541287263,1.00772370149692,0.899876063068708,"27.8.d"
2008,14,0.563004140276462,0.844315541287263,1.00772370149692,"27.8.d"
2009,7.33333333333333,0.621079993744691,0.563004140276462,0.844315541287263,"27.8.d"
2010,5.75,0.647097235545516,0.621079993744691,0.563004140276462,"27.8.d"
2011,7.66666666666667,0.717081311934938,0.647097235545516,0.621079993744691,"27.8.d"
2012,7.33333333333333,0.531454360112548,0.717081311934938,0.647097235545516,"27.8.d"
2013,21,0.70224434013168,0.531454360112548,0.717081311934938,"27.8.d"
2014,4.25,1.07467072705428,0.70224434013168,0.531454360112548,"27.8.d"
2015,5.75,0.560707306178908,1.07467072705428,0.70224434013168,"27.8.d"
2016,8.5,0.852399386465549,0.560707306178908,1.07467072705428,"27.8.d"
2017,9,0.81338465710481,0.852399386465549,0.560707306178908,"27.8.d"
2018,6,0.811648226653536,0.81338465710481,0.852399386465549,"27.8.d"
2019,9,0.710521121198932,0.811648226653536,0.81338465710481,"27.8.d"
2020,6,0.563145726919174,0.710521121198932,0.811648226653536,"27.8.d"
2002,35,0.408067901153117,0.458660893336249,0.412541879108176,"27.9.a"
2005,23,0.638909791441013,0.644114575426405,0.727326523590212,"27.9.a"
2006,21.5,0.982790294801816,0.638909791441013,0.644114575426405,"27.9.a"
2007,14.6666666666667,0.610025619932761,0.982790294801816,0.638909791441013,"27.9.a"
2008,19.5,0.66767406448101,0.610025619932761,0.982790294801816,"27.9.a"
2009,43,0.591265211657931,0.66767406448101,0.610025619932761,"27.9.a"
2010,18.5,0.661108565206329,0.591265211657931,0.66767406448101,"27.9.a"
2011,19.5,0.863530959468335,0.661108565206329,0.591265211657931,"27.9.a"
2013,22.5,0.440641671419144,0.73470612547438,0.863530959468335,"27.9.a"
2014,20,0.884641400926436,0.440641671419144,0.73470612547438,"27.9.a"
2015,44,0.74489782191813,0.884641400926436,0.440641671419144,"27.9.a"
2016,44,0.732308067691823,0.74489782191813,0.884641400926436,"27.9.a"
2017,26,0.999849451861034,0.732308067691823,0.74489782191813,"27.9.a"
2018,19,0.320733678410761,0.999849451861034,0.732308067691823,"27.9.a"
