"Survey","Quarter","Year","StatRec","F_CODE","Lat","Lon","WKT","Boreal","Lusitanian","Unknown","Atlantic","ratio"
"NS-IBTS",1,1998,"45G0","3.a",10.5,58.25,"POLYGON ((9.99999999990013 58.0000000001999,9.99999999990013 58.5000000001,10.9999999997003 58.5000000001,10.9999999997003 58.0000000001999,9.99999999990013 58.0000000001999))",18,13,0,3,0.722222222222222
"NS-IBTS",1,1998,"45G1","3.a",11.5,58.25,"POLYGON ((10.9999999997003 58.0000000001999,10.9999999997003 58.5000000001,12.0000000003997 58.5000000001,12.0000000003997 58.0000000001999,10.9999999997003 58.0000000001999))",16,13,0,2,0.8125
"NS-IBTS",1,1998,"46E7","4.a",-2.5,58.75,"POLYGON ((-3.0000000001998 58.5000000001,-3.0000000001998 59.0000000000001,-2.00000000039967 59.0000000000001,-2.00000000039967 58.5000000001,-3.0000000001998 58.5000000001))",11,10,1,0,0.909090909090909
"NS-IBTS",1,1998,"46E8","4.a",-1.5,58.75,"POLYGON ((-2.00000000039967 58.5000000001,-2.00000000039967 59.0000000000001,-0.999999999700151 59.0000000000001,-0.999999999700151 58.5000000001,-2.00000000039967 58.5000000001))",11,12,1,1,1.09090909090909
"NS-IBTS",1,1998,"46E9","4.a",-0.5,58.75,"POLYGON ((-0.999999999700151 58.5000000001,-0.999999999700151 59.0000000000001,0.000000000099988 59.0000000000001,0.000000000099988 58.5000000001,-0.999999999700151 58.5000000001))",10,9,1,0,0.9
"NS-IBTS",1,1998,"46F0","4.a",0.5,58.75,"POLYGON ((0.000000000099988 58.5000000001,0.000000000099988 59.0000000000001,0.999999999900126 59.0000000000001,0.999999999900126 58.5000000001,0.000000000099988 58.5000000001))",8,6,0,3,0.75
"NS-IBTS",1,1998,"46F1","4.a",1.5,58.75,"POLYGON ((0.999999999900126 58.5000000001,0.999999999900126 59.0000000000001,1.99999999970026 59.0000000000001,1.99999999970026 58.5000000001,0.999999999900126 58.5000000001))",12,6,1,1,0.5
"NS-IBTS",1,1998,"46F2","4.a",2.5,58.75,"POLYGON ((1.99999999970026 58.5000000001,1.99999999970026 59.0000000000001,3.00000000039972 59.0000000000001,3.00000000039972 58.5000000001,1.99999999970026 58.5000000001))",9,4,1,1,0.444444444444444
"NS-IBTS",1,1998,"46F3","4.a",3.5,58.75,"POLYGON ((3.00000000039972 58.5000000001,3.00000000039972 59.0000000000001,4.00000000019992 59.0000000000001,4.00000000019992 58.5000000001,3.00000000039972 58.5000000001))",9,3,1,0,0.333333333333333
"NS-IBTS",1,1998,"46G0","3.a",10.5,58.75,"POLYGON ((9.99999999990013 58.5000000001,9.99999999990013 59.0000000000001,10.9999999997003 59.0000000000001,10.9999999997003 58.5000000001,9.99999999990013 58.5000000001))",15,13,0,2,0.866666666666667
"NS-IBTS",1,1998,"47E7","4.a",-2.5,59.25,"POLYGON ((-3.0000000001998 59.0000000000001,-3.0000000001998 59.4999999999001,-2.00000000039967 59.4999999999001,-2.00000000039967 59.0000000000001,-3.0000000001998 59.0000000000001))",11,9,0,0,0.818181818181818
"NS-IBTS",1,1998,"47E8","4.a",-1.5,59.25,"POLYGON ((-2.00000000039967 59.0000000000001,-2.00000000039967 59.4999999999001,-0.999999999700151 59.4999999999001,-0.999999999700151 59.0000000000001,-2.00000000039967 59.0000000000001))",12,13,1,3,1.08333333333333
"NS-IBTS",1,1998,"47E9","4.a",-0.5,59.25,"POLYGON ((-0.999999999700151 59.0000000000001,-0.999999999700151 59.4999999999001,0.000000000099988 59.4999999999001,0.000000000099988 59.0000000000001,-0.999999999700151 59.0000000000001))",9,8,0,2,0.888888888888889
"NS-IBTS",1,1998,"47F0","4.a",0.5,59.25,"POLYGON ((0.000000000099988 59.0000000000001,0.000000000099988 59.4999999999001,0.999999999900126 59.4999999999001,0.999999999900126 59.0000000000001,0.000000000099988 59.0000000000001))",9,5,1,1,0.555555555555556
"NS-IBTS",1,1998,"47F1","4.a",1.5,59.25,"POLYGON ((0.999999999900126 59.0000000000001,0.999999999900126 59.4999999999001,1.99999999970026 59.4999999999001,1.99999999970026 59.0000000000001,0.999999999900126 59.0000000000001))",11,4,0,0,0.363636363636364
"NS-IBTS",1,1998,"47F2","4.a",2.5,59.25,"POLYGON ((1.99999999970026 59.0000000000001,1.99999999970026 59.4999999999001,3.00000000039972 59.4999999999001,3.00000000039972 59.0000000000001,1.99999999970026 59.0000000000001))",16,6,1,0,0.375
"NS-IBTS",1,1998,"47F3","4.a",3.5,59.25,"POLYGON ((3.00000000039972 59.0000000000001,3.00000000039972 59.4999999999001,4.00000000019992 59.4999999999001,4.00000000019992 59.0000000000001,3.00000000039972 59.0000000000001))",10,9,2,1,0.9
"NS-IBTS",1,1998,"48E7","4.a",-2.5,59.75,"POLYGON ((-3.0000000001998 59.4999999999001,-3.0000000001998 59.9999999998002,-2.00000000039967 59.9999999998002,-2.00000000039967 59.4999999999001,-3.0000000001998 59.4999999999001))",8,8,1,1,1
"NS-IBTS",1,1998,"48E8","4.a",-1.5,59.75,"POLYGON ((-2.00000000039967 59.4999999999001,-2.00000000039967 59.9999999998002,-0.999999999700151 59.9999999998002,-0.999999999700151 59.4999999999001,-2.00000000039967 59.4999999999001))",14,11,1,2,0.785714285714286
"NS-IBTS",1,1998,"48E9","4.a",-0.5,59.75,"POLYGON ((-0.999999999700151 59.4999999999001,-0.999999999700151 59.9999999998002,0.000000000099988 59.9999999998002,0.000000000099988 59.4999999999001,-0.999999999700151 59.4999999999001))",12,10,1,0,0.833333333333333
"NS-IBTS",1,1998,"48F0","4.a",0.5,59.75,"POLYGON ((0.000000000099988 59.4999999999001,0.000000000099988 59.9999999998002,0.999999999900126 59.9999999998002,0.999999999900126 59.4999999999001,0.000000000099988 59.4999999999001))",11,5,1,0,0.454545454545455
"NS-IBTS",1,1998,"48F1","4.a",1.5,59.75,"POLYGON ((0.999999999900126 59.4999999999001,0.999999999900126 59.9999999998002,1.99999999970026 59.9999999998002,1.99999999970026 59.4999999999001,0.999999999900126 59.4999999999001))",9,4,1,0,0.444444444444444
"NS-IBTS",1,1998,"48F2","4.a",2.5,59.75,"POLYGON ((1.99999999970026 59.4999999999001,1.99999999970026 59.9999999998002,3.00000000039972 59.9999999998002,3.00000000039972 59.4999999999001,1.99999999970026 59.4999999999001))",13,6,2,1,0.461538461538462
"NS-IBTS",1,1998,"48F3","4.a",3.5,59.75,"POLYGON ((3.00000000039972 59.4999999999001,3.00000000039972 59.9999999998002,4.00000000019992 59.9999999998002,4.00000000019992 59.4999999999001,3.00000000039972 59.4999999999001))",8,9,0,2,1.125
"NS-IBTS",1,1998,"49E8","4.a",-1.5,60.25,"POLYGON ((-2.00000000039967 59.9999999998002,-2.00000000039967 60.4999999997003,-0.999999999700151 60.4999999997003,-0.999999999700151 59.9999999998002,-2.00000000039967 59.9999999998002))",11,9,1,1,0.818181818181818
"NS-IBTS",1,1998,"49E9","4.a",-0.5,60.25,"POLYGON ((-0.999999999700151 59.9999999998002,-0.999999999700151 60.4999999997003,0.000000000099988 60.4999999997003,0.000000000099988 59.9999999998002,-0.999999999700151 59.9999999998002))",8,7,1,1,0.875
"NS-IBTS",1,1998,"49F0","4.a",0.5,60.25,"POLYGON ((0.000000000099988 59.9999999998002,0.000000000099988 60.4999999997003,0.999999999900126 60.4999999997003,0.999999999900126 59.9999999998002,0.000000000099988 59.9999999998002))",10,5,1,1,0.5
"NS-IBTS",1,1998,"49F1","4.a",1.5,60.25,"POLYGON ((0.999999999900126 59.9999999998002,0.999999999900126 60.4999999997003,1.99999999970026 60.4999999997003,1.99999999970026 59.9999999998002,0.999999999900126 59.9999999998002))",13,7,1,0,0.538461538461538
"NS-IBTS",1,1998,"49F2","4.a",2.5,60.25,"POLYGON ((1.99999999970026 59.9999999998002,1.99999999970026 60.4999999997003,3.00000000039972 60.4999999997003,3.00000000039972 59.9999999998002,1.99999999970026 59.9999999998002))",10,7,2,1,0.7
"NS-IBTS",1,1998,"49F3","4.a",3.5,60.25,"POLYGON ((3.00000000039972 59.9999999998002,3.00000000039972 60.4999999997003,4.00000000019992 60.4999999997003,4.00000000019992 59.9999999998002,3.00000000039972 59.9999999998002))",11,6,1,1,0.545454545454545
"NS-IBTS",1,1998,"50E8","4.a",-1.5,60.75,"POLYGON ((-2.00000000039967 60.4999999997003,-2.00000000039967 60.9999999996003,-0.999999999700151 60.9999999996003,-0.999999999700151 60.4999999997003,-2.00000000039967 60.4999999997003))",14,14,2,2,1
"NS-IBTS",1,1998,"50E9","4.a",-0.5,60.75,"POLYGON ((-0.999999999700151 60.4999999997003,-0.999999999700151 60.9999999996003,0.000000000099988 60.9999999996003,0.000000000099988 60.4999999997003,-0.999999999700151 60.4999999997003))",15,14,3,0,0.933333333333333
"NS-IBTS",1,1998,"50F0","4.a",0.5,60.75,"POLYGON ((0.000000000099988 60.4999999997003,0.000000000099988 60.9999999996003,0.999999999900126 60.9999999996003,0.999999999900126 60.4999999997003,0.000000000099988 60.4999999997003))",14,9,3,1,0.642857142857143
"NS-IBTS",1,1998,"50F1","4.a",1.5,60.75,"POLYGON ((0.999999999900126 60.4999999997003,0.999999999900126 60.9999999996003,1.99999999970026 60.9999999996003,1.99999999970026 60.4999999997003,0.999999999900126 60.4999999997003))",14,8,1,1,0.571428571428571
"NS-IBTS",1,1998,"50F2","4.a",2.5,60.75,"POLYGON ((1.99999999970026 60.4999999997003,1.99999999970026 60.9999999996003,3.00000000039972 60.9999999996003,3.00000000039972 60.4999999997003,1.99999999970026 60.4999999997003))",9,6,2,0,0.666666666666667
"NS-IBTS",1,1998,"50F3","4.a",3.5,60.75,"POLYGON ((3.00000000039972 60.4999999997003,3.00000000039972 60.9999999996003,4.00000000019992 60.9999999996003,4.00000000019992 60.4999999997003,3.00000000039972 60.4999999997003))",9,8,2,1,0.888888888888889
"NS-IBTS",1,1998,"51E8","4.a",-1.5,61.25,"POLYGON ((-2.00000000039967 60.9999999996003,-2.00000000039967 61.5000000003998,-0.999999999700151 61.5000000003998,-0.999999999700151 60.9999999996003,-2.00000000039967 60.9999999996003))",14,14,3,3,1
"NS-IBTS",1,1998,"51E9","4.a",-0.5,61.25,"POLYGON ((-0.999999999700151 60.9999999996003,-0.999999999700151 61.5000000003998,0.000000000099988 61.5000000003998,0.000000000099988 60.9999999996003,-0.999999999700151 60.9999999996003))",11,10,2,2,0.909090909090909
"NS-IBTS",1,1998,"51F0","4.a",0.5,61.25,"POLYGON ((0.000000000099988 60.9999999996003,0.000000000099988 61.5000000003998,0.999999999900126 61.5000000003998,0.999999999900126 60.9999999996003,0.000000000099988 60.9999999996003))",11,11,1,1,1
"NS-IBTS",1,1998,"51F1","4.a",1.5,61.25,"POLYGON ((0.999999999900126 60.9999999996003,0.999999999900126 61.5000000003998,1.99999999970026 61.5000000003998,1.99999999970026 60.9999999996003,0.999999999900126 60.9999999996003))",14,10,1,1,0.714285714285714
"NS-IBTS",1,1998,"51F2","4.a",2.5,61.25,"POLYGON ((1.99999999970026 60.9999999996003,1.99999999970026 61.5000000003998,3.00000000039972 61.5000000003998,3.00000000039972 60.9999999996003,1.99999999970026 60.9999999996003))",12,8,2,0,0.666666666666667
"NS-IBTS",1,1999,"31F1","4.c",1.5,51.25,"POLYGON ((0.999999999900126 50.9999999998002,0.999999999900126 51.4999999997003,1.99999999970026 51.4999999997003,1.99999999970026 50.9999999998002,0.999999999900126 50.9999999998002))",9,12,2,1,1.33333333333333
"NS-IBTS",1,1999,"31F2","4.c",2.5,51.25,"POLYGON ((1.99999999970026 50.9999999998002,1.99999999970026 51.4999999997003,3.00000000039972 51.4999999997003,3.00000000039972 50.9999999998002,1.99999999970026 50.9999999998002))",8,7,0,0,0.875
"NS-IBTS",1,1999,"32F1","4.c",1.5,51.75,"POLYGON ((0.999999999900126 51.4999999997003,0.999999999900126 51.9999999996003,1.99999999970026 51.9999999996003,1.99999999970026 51.4999999997003,0.999999999900126 51.4999999997003))",7,15,0,0,2.14285714285714
"NS-IBTS",1,1999,"32F2","4.c",2.5,51.75,"POLYGON ((1.99999999970026 51.4999999997003,1.99999999970026 51.9999999996003,3.00000000039972 51.9999999996003,3.00000000039972 51.4999999997003,1.99999999970026 51.4999999997003))",5,4,0,1,0.8
"NS-IBTS",1,1999,"32F3","4.c",3.5,51.75,"POLYGON ((3.00000000039972 51.4999999997003,3.00000000039972 51.9999999996003,4.00000000019992 51.9999999996003,4.00000000019992 51.4999999997003,3.00000000039972 51.4999999997003))",4,4,0,0,1
"NS-IBTS",1,1999,"33F1","4.c",1.5,52.25,"POLYGON ((0.999999999900126 51.9999999996003,0.999999999900126 52.5000000003998,1.99999999970026 52.5000000003998,1.99999999970026 51.9999999996003,0.999999999900126 51.9999999996003))",6,5,0,0,0.833333333333333
"NS-IBTS",1,1999,"33F2","4.c",2.5,52.25,"POLYGON ((1.99999999970026 51.9999999996003,1.99999999970026 52.5000000003998,3.00000000039972 52.5000000003998,3.00000000039972 51.9999999996003,1.99999999970026 51.9999999996003))",8,9,0,0,1.125
"NS-IBTS",1,1999,"33F3","4.c",3.5,52.25,"POLYGON ((3.00000000039972 51.9999999996003,3.00000000039972 52.5000000003998,4.00000000019992 52.5000000003998,4.00000000019992 51.9999999996003,3.00000000039972 51.9999999996003))",4,3,1,0,0.75
"NS-IBTS",1,1999,"33F4","4.c",4.5,52.25,"POLYGON ((4.00000000019992 51.9999999996003,4.00000000019992 52.5000000003998,5.00000000000006 52.5000000003998,5.00000000000006 51.9999999996003,4.00000000019992 51.9999999996003))",5,4,1,0,0.8
"NS-IBTS",1,1999,"34F1","4.c",1.5,52.75,"POLYGON ((0.999999999900126 52.5000000003998,0.999999999900126 53.0000000002998,1.99999999970026 53.0000000002998,1.99999999970026 52.5000000003998,0.999999999900126 52.5000000003998))",5,6,1,0,1.2
"NS-IBTS",1,1999,"34F2","4.c",2.5,52.75,"POLYGON ((1.99999999970026 52.5000000003998,1.99999999970026 53.0000000002998,3.00000000039972 53.0000000002998,3.00000000039972 52.5000000003998,1.99999999970026 52.5000000003998))",5,6,0,0,1.2
"NS-IBTS",1,1999,"34F3","4.c",3.5,52.75,"POLYGON ((3.00000000039972 52.5000000003998,3.00000000039972 53.0000000002998,4.00000000019992 53.0000000002998,4.00000000019992 52.5000000003998,3.00000000039972 52.5000000003998))",4,5,0,0,1.25
"NS-IBTS",1,1999,"34F4","4.c",4.5,52.75,"POLYGON ((4.00000000019992 52.5000000003998,4.00000000019992 53.0000000002998,5.00000000000006 53.0000000002998,5.00000000000006 52.5000000003998,4.00000000019992 52.5000000003998))",8,8,2,0,1
"NS-IBTS",1,1999,"35F0","4.c",0.5,53.25,"POLYGON ((0.000000000099988 53.0000000002998,0.000000000099988 53.5000000001999,0.999999999900126 53.5000000001999,0.999999999900126 53.0000000002998,0.000000000099988 53.0000000002998))",6,2,0,0,0.333333333333333
"NS-IBTS",1,1999,"35F1","4.c",1.5,53.25,"POLYGON ((0.999999999900126 53.0000000002998,0.999999999900126 53.5000000001999,1.99999999970026 53.5000000001999,1.99999999970026 53.0000000002998,0.999999999900126 53.0000000002998))",10,9,0,0,0.9
"NS-IBTS",1,1999,"35F2","4.c",2.5,53.25,"POLYGON ((1.99999999970026 53.0000000002998,1.99999999970026 53.5000000001999,3.00000000039972 53.5000000001999,3.00000000039972 53.0000000002998,1.99999999970026 53.0000000002998))",6,7,0,0,1.16666666666667
"NS-IBTS",1,1999,"35F3","4.c",3.5,53.25,"POLYGON ((3.00000000039972 53.0000000002998,3.00000000039972 53.5000000001999,4.00000000019992 53.5000000001999,4.00000000019992 53.0000000002998,3.00000000039972 53.0000000002998))",8,5,0,0,0.625
"NS-IBTS",1,1999,"35F4","4.c",4.5,53.25,"POLYGON ((4.00000000019992 53.0000000002998,4.00000000019992 53.5000000001999,5.00000000000006 53.5000000001999,5.00000000000006 53.0000000002998,4.00000000019992 53.0000000002998))",6,7,1,0,1.16666666666667
"NS-IBTS",1,1999,"36F0","4.b",0.5,53.75,"POLYGON ((0.000000000099988 53.5000000001999,0.000000000099988 54.0000000001,0.999999999900126 54.0000000001,0.999999999900126 53.5000000001999,0.000000000099988 53.5000000001999))",6,10,1,1,1.66666666666667
"NS-IBTS",1,1999,"36F1","4.b",1.5,53.75,"POLYGON ((0.999999999900126 53.5000000001999,0.999999999900126 54.0000000001,1.99999999970026 54.0000000001,1.99999999970026 53.5000000001999,0.999999999900126 53.5000000001999))",11,6,0,0,0.545454545454545
"NS-IBTS",1,1999,"36F2","4.b",2.5,53.75,"POLYGON ((1.99999999970026 53.5000000001999,1.99999999970026 54.0000000001,3.00000000039972 54.0000000001,3.00000000039972 53.5000000001999,1.99999999970026 53.5000000001999))",8,12,0,0,1.5
"NS-IBTS",1,1999,"36F3","4.b",3.5,53.75,"POLYGON ((3.00000000039972 53.5000000001999,3.00000000039972 54.0000000001,4.00000000019992 54.0000000001,4.00000000019992 53.5000000001999,3.00000000039972 53.5000000001999))",8,9,2,0,1.125
"NS-IBTS",1,1999,"36F4","4.b",4.5,53.75,"POLYGON ((4.00000000019992 53.5000000001999,4.00000000019992 54.0000000001,5.00000000000006 54.0000000001,5.00000000000006 53.5000000001999,4.00000000019992 53.5000000001999))",7,8,0,0,1.14285714285714
"NS-IBTS",1,1999,"36F5","4.b",5.5,53.75,"POLYGON ((5.00000000000006 53.5000000001999,5.00000000000006 54.0000000001,5.9999999998002 54.0000000001,5.9999999998002 53.5000000001999,5.00000000000006 53.5000000001999))",9,7,0,0,0.777777777777778
"NS-IBTS",1,1999,"36F6","4.b",6.5,53.75,"POLYGON ((5.9999999998002 53.5000000001999,5.9999999998002 54.0000000001,6.99999999960033 54.0000000001,6.99999999960033 53.5000000001999,5.9999999998002 53.5000000001999))",7,4,1,0,0.571428571428571
"NS-IBTS",1,1999,"36F7","4.b",7.5,53.75,"POLYGON ((6.99999999960033 53.5000000001999,6.99999999960033 54.0000000001,8.00000000029985 54.0000000001,8.00000000029985 53.5000000001999,6.99999999960033 53.5000000001999))",7,4,2,0,0.571428571428571
"NS-IBTS",1,1999,"37F0","4.b",0.5,54.25,"POLYGON ((0.000000000099988 54.0000000001,0.000000000099988 54.5000000000001,0.999999999900126 54.5000000000001,0.999999999900126 54.0000000001,0.000000000099988 54.0000000001))",10,10,0,1,1
"NS-IBTS",1,1999,"37F1","4.b",1.5,54.25,"POLYGON ((0.999999999900126 54.0000000001,0.999999999900126 54.5000000000001,1.99999999970026 54.5000000000001,1.99999999970026 54.0000000001,0.999999999900126 54.0000000001))",8,9,0,0,1.125
"NS-IBTS",1,1999,"37F2","4.b",2.5,54.25,"POLYGON ((1.99999999970026 54.0000000001,1.99999999970026 54.5000000000001,3.00000000039972 54.5000000000001,3.00000000039972 54.0000000001,1.99999999970026 54.0000000001))",7,5,0,0,0.714285714285714
"NS-IBTS",1,1999,"37F3","4.b",3.5,54.25,"POLYGON ((3.00000000039972 54.0000000001,3.00000000039972 54.5000000000001,4.00000000019992 54.5000000000001,4.00000000019992 54.0000000001,3.00000000039972 54.0000000001))",9,7,1,0,0.777777777777778
"NS-IBTS",1,1999,"37F4","4.b",4.5,54.25,"POLYGON ((4.00000000019992 54.0000000001,4.00000000019992 54.5000000000001,5.00000000000006 54.5000000000001,5.00000000000006 54.0000000001,4.00000000019992 54.0000000001))",7,6,0,0,0.857142857142857
"NS-IBTS",1,1999,"37F5","4.b",5.5,54.25,"POLYGON ((5.00000000000006 54.0000000001,5.00000000000006 54.5000000000001,5.9999999998002 54.5000000000001,5.9999999998002 54.0000000001,5.00000000000006 54.0000000001))",7,9,1,0,1.28571428571429
"NS-IBTS",1,1999,"37F6","4.b",6.5,54.25,"POLYGON ((5.9999999998002 54.0000000001,5.9999999998002 54.5000000000001,6.99999999960033 54.5000000000001,6.99999999960033 54.0000000001,5.9999999998002 54.0000000001))",9,8,1,0,0.888888888888889
"NS-IBTS",1,1999,"37F7","4.b",7.5,54.25,"POLYGON ((6.99999999960033 54.0000000001,6.99999999960033 54.5000000000001,8.00000000029985 54.5000000000001,8.00000000029985 54.0000000001,6.99999999960033 54.0000000001))",8,3,0,0,0.375
"NS-IBTS",1,1999,"37F8","4.b",8.5,54.25,"POLYGON ((8.00000000029985 54.0000000001,8.00000000029985 54.5000000000001,9.00000000009999 54.5000000000001,9.00000000009999 54.0000000001,8.00000000029985 54.0000000001))",9,3,3,0,0.333333333333333
"NS-IBTS",1,1999,"38E9","4.b",-0.5,54.75,"POLYGON ((-0.999999999700151 54.5000000000001,-0.999999999700151 54.9999999999001,0.000000000099988 54.9999999999001,0.000000000099988 54.5000000000001,-0.999999999700151 54.5000000000001))",9,8,0,1,0.888888888888889
"NS-IBTS",1,1999,"38F0","4.b",0.5,54.75,"POLYGON ((0.000000000099988 54.5000000000001,0.000000000099988 54.9999999999001,0.999999999900126 54.9999999999001,0.999999999900126 54.5000000000001,0.000000000099988 54.5000000000001))",10,9,0,0,0.9
"NS-IBTS",1,1999,"38F1","4.b",1.5,54.75,"POLYGON ((0.999999999900126 54.5000000000001,0.999999999900126 54.9999999999001,1.99999999970026 54.9999999999001,1.99999999970026 54.5000000000001,0.999999999900126 54.5000000000001))",8,9,0,0,1.125
"NS-IBTS",1,1999,"38F2","4.b",2.5,54.75,"POLYGON ((1.99999999970026 54.5000000000001,1.99999999970026 54.9999999999001,3.00000000039972 54.9999999999001,3.00000000039972 54.5000000000001,1.99999999970026 54.5000000000001))",5,5,1,0,1
"NS-IBTS",1,1999,"38F3","4.b",3.5,54.75,"POLYGON ((3.00000000039972 54.5000000000001,3.00000000039972 54.9999999999001,4.00000000019992 54.9999999999001,4.00000000019992 54.5000000000001,3.00000000039972 54.5000000000001))",10,6,0,1,0.6
"NS-IBTS",1,1999,"38F4","4.b",4.5,54.75,"POLYGON ((4.00000000019992 54.5000000000001,4.00000000019992 54.9999999999001,5.00000000000006 54.9999999999001,5.00000000000006 54.5000000000001,4.00000000019992 54.5000000000001))",9,7,0,0,0.777777777777778
"NS-IBTS",1,1999,"38F5","4.b",5.5,54.75,"POLYGON ((5.00000000000006 54.5000000000001,5.00000000000006 54.9999999999001,5.9999999998002 54.9999999999001,5.9999999998002 54.5000000000001,5.00000000000006 54.5000000000001))",6,6,1,0,1
"NS-IBTS",1,1999,"38F6","4.b",6.5,54.75,"POLYGON ((5.9999999998002 54.5000000000001,5.9999999998002 54.9999999999001,6.99999999960033 54.9999999999001,6.99999999960033 54.5000000000001,5.9999999998002 54.5000000000001))",10,13,1,0,1.3
"NS-IBTS",1,1999,"38F7","4.b",7.5,54.75,"POLYGON ((6.99999999960033 54.5000000000001,6.99999999960033 54.9999999999001,8.00000000029985 54.9999999999001,8.00000000029985 54.5000000000001,6.99999999960033 54.5000000000001))",7,6,3,1,0.857142857142857
"NS-IBTS",1,1999,"38F8","4.b",8.5,54.75,"POLYGON ((8.00000000029985 54.5000000000001,8.00000000029985 54.9999999999001,9.00000000009999 54.9999999999001,9.00000000009999 54.5000000000001,8.00000000029985 54.5000000000001))",9,3,2,0,0.333333333333333
"NS-IBTS",1,1999,"39E8","4.b",-1.5,55.25,"POLYGON ((-2.00000000039967 54.9999999999001,-2.00000000039967 55.4999999998002,-0.999999999700151 55.4999999998002,-0.999999999700151 54.9999999999001,-2.00000000039967 54.9999999999001))",11,6,0,1,0.545454545454545
"NS-IBTS",1,1999,"39E9","4.b",-0.5,55.25,"POLYGON ((-0.999999999700151 54.9999999999001,-0.999999999700151 55.4999999998002,0.000000000099988 55.4999999998002,0.000000000099988 54.9999999999001,-0.999999999700151 54.9999999999001))",9,6,0,0,0.666666666666667
"NS-IBTS",1,1999,"39F0","4.b",0.5,55.25,"POLYGON ((0.000000000099988 54.9999999999001,0.000000000099988 55.4999999998002,0.999999999900126 55.4999999998002,0.999999999900126 54.9999999999001,0.000000000099988 54.9999999999001))",13,9,1,0,0.692307692307692
"NS-IBTS",1,1999,"39F1","4.b",1.5,55.25,"POLYGON ((0.999999999900126 54.9999999999001,0.999999999900126 55.4999999998002,1.99999999970026 55.4999999998002,1.99999999970026 54.9999999999001,0.999999999900126 54.9999999999001))",9,8,0,0,0.888888888888889
"NS-IBTS",1,1999,"39F2","4.b",2.5,55.25,"POLYGON ((1.99999999970026 54.9999999999001,1.99999999970026 55.4999999998002,3.00000000039972 55.4999999998002,3.00000000039972 54.9999999999001,1.99999999970026 54.9999999999001))",7,8,2,0,1.14285714285714
"NS-IBTS",1,1999,"39F3","4.b",3.5,55.25,"POLYGON ((3.00000000039972 54.9999999999001,3.00000000039972 55.4999999998002,4.00000000019992 55.4999999998002,4.00000000019992 54.9999999999001,3.00000000039972 54.9999999999001))",8,7,2,0,0.875
"NS-IBTS",1,1999,"39F4","4.b",4.5,55.25,"POLYGON ((4.00000000019992 54.9999999999001,4.00000000019992 55.4999999998002,5.00000000000006 55.4999999998002,5.00000000000006 54.9999999999001,4.00000000019992 54.9999999999001))",8,5,0,0,0.625
"NS-IBTS",1,1999,"39F5","4.b",5.5,55.25,"POLYGON ((5.00000000000006 54.9999999999001,5.00000000000006 55.4999999998002,5.9999999998002 55.4999999998002,5.9999999998002 54.9999999999001,5.00000000000006 54.9999999999001))",7,6,1,0,0.857142857142857
"NS-IBTS",1,1999,"39F6","4.b",6.5,55.25,"POLYGON ((5.9999999998002 54.9999999999001,5.9999999998002 55.4999999998002,6.99999999960033 55.4999999998002,6.99999999960033 54.9999999999001,5.9999999998002 54.9999999999001))",10,11,2,0,1.1
"NS-IBTS",1,1999,"39F7","4.b",7.5,55.25,"POLYGON ((6.99999999960033 54.9999999999001,6.99999999960033 55.4999999998002,8.00000000029985 55.4999999998002,8.00000000029985 54.9999999999001,6.99999999960033 54.9999999999001))",8,7,0,0,0.875
"NS-IBTS",1,1999,"39F8","4.b",8.5,55.25,"POLYGON ((8.00000000029985 54.9999999999001,8.00000000029985 55.4999999998002,9.00000000009999 55.4999999998002,9.00000000009999 54.9999999999001,8.00000000029985 54.9999999999001))",8,1,2,0,0.125
"NS-IBTS",1,1999,"40E8","4.b",-1.5,55.75,"POLYGON ((-2.00000000039967 55.4999999998002,-2.00000000039967 55.9999999997003,-0.999999999700151 55.9999999997003,-0.999999999700151 55.4999999998002,-2.00000000039967 55.4999999998002))",10,9,0,0,0.9
"NS-IBTS",1,1999,"40E9","4.b",-0.5,55.75,"POLYGON ((-0.999999999700151 55.4999999998002,-0.999999999700151 55.9999999997003,0.000000000099988 55.9999999997003,0.000000000099988 55.4999999998002,-0.999999999700151 55.4999999998002))",13,6,0,1,0.461538461538462
"NS-IBTS",1,1999,"40F0","4.b",0.5,55.75,"POLYGON ((0.000000000099988 55.4999999998002,0.000000000099988 55.9999999997003,0.999999999900126 55.9999999997003,0.999999999900126 55.4999999998002,0.000000000099988 55.4999999998002))",10,6,0,0,0.6
"NS-IBTS",1,1999,"40F1","4.b",1.5,55.75,"POLYGON ((0.999999999900126 55.4999999998002,0.999999999900126 55.9999999997003,1.99999999970026 55.9999999997003,1.99999999970026 55.4999999998002,0.999999999900126 55.4999999998002))",9,5,0,1,0.555555555555556
"NS-IBTS",1,1999,"40F2","4.b",2.5,55.75,"POLYGON ((1.99999999970026 55.4999999998002,1.99999999970026 55.9999999997003,3.00000000039972 55.9999999997003,3.00000000039972 55.4999999998002,1.99999999970026 55.4999999998002))",12,5,0,1,0.416666666666667
"NS-IBTS",1,1999,"40F3","4.b",3.5,55.75,"POLYGON ((3.00000000039972 55.4999999998002,3.00000000039972 55.9999999997003,4.00000000019992 55.9999999997003,4.00000000019992 55.4999999998002,3.00000000039972 55.4999999998002))",9,5,0,0,0.555555555555556
